1	0
2	1
3	2
4	3
5	2
6	0
7	4
8	5
9	6
10	0
11	2
12	4
13	7
14	8
15	4
16	9
17	10
18	11
19	12
20	13
21	4
22	3
23	8
24	4
25	2
26	0
27	3
28	4
29	9
30	4
31	5
32	9
33	8
34	2
35	9
36	10
37	14
38	10
39	4
40	0
41	0
42	11
43	9
44	6
45	9
46	3
47	4
48	6
49	4
50	6
51	15
52	5
53	3
54	7
55	16
56	0
57	15
58	17
59	11
60	3
61	18
62	4
63	7
64	4
65	4
66	5
67	14
68	5
69	0
70	6
71	11
72	0
73	13
74	0
75	0
76	15
77	13
78	4
79	9
80	12
81	4
82	8
83	5
84	4
85	4
86	4
87	6
88	9
89	3
90	3
91	5
92	4
93	12
94	3
95	9
96	5
97	19
98	15
99	7
100	4
101	9
102	0
103	7
104	3
105	5
106	10
107	4
108	5
109	13
110	14
111	3
112	0
113	4
114	18
115	4
116	15
117	18
118	0
119	16
120	9
121	2
122	15
123	5
124	12
125	5
126	8
127	7
128	4
129	14
130	6
131	15
132	4
133	3
134	3
135	13
136	4
137	0
138	4
139	4
140	20
141	17
142	7
143	5
144	7
145	0
146	18
147	4
148	4
149	21
150	15
151	0
152	15
153	16
154	0
155	0
156	12
157	9
158	10
159	0
160	3
161	4
162	9
163	0
164	14
165	4
166	15
167	17
168	7
169	15
170	3
171	4
172	6
173	4
174	12
175	22
176	5
177	9
178	23
179	10
180	0
181	5
182	0
183	11
184	11
185	12
186	6
187	15
188	9
189	4
190	13
191	9
192	9
193	3
194	13
195	0
196	2
197	3
198	4
199	0
200	4
201	11
202	16
203	7
204	3
205	8
206	4
207	8
208	5
209	15
210	0
211	3
212	5
213	13
214	2
215	3
216	9
217	15
218	15
219	15
220	3
221	2
222	13
223	14
224	4
225	0
226	4
227	0
228	7
229	0
230	0
231	10
232	14
233	19
234	6
235	18
236	24
237	9
238	2
239	2
240	5
241	4
242	4
243	8
244	3
245	23
246	11
247	0
248	18
249	8
250	0
251	13
252	3
253	7
254	25
255	14
256	4
257	9
258	3
259	5
260	15
261	8
262	14
263	17
264	4
265	13
266	13
267	9
268	3
269	5
270	0
271	4
272	13
273	3
274	3
275	16
276	18
277	13
278	2
279	4
280	3
281	4
282	13
283	9
284	10
285	5
286	5
287	14
288	0
289	8
290	0
291	9
292	2
293	0
294	8
295	4
296	13
297	15
298	11
299	15
300	2
301	0
302	20
303	16
304	13
305	4
306	5
307	23
308	9
309	4
310	16
311	14
312	4
313	13
314	2
315	7
316	7
317	2
318	18
319	4
320	11
321	4
322	5
323	4
324	13
325	16
326	5
327	9
328	5
329	17
330	3
331	7
332	14
333	0
334	5
335	18
336	7
337	4
338	8
339	15
340	0
341	9
342	4
343	7
344	13
345	0
346	3
347	3
348	8
349	4
350	9
351	4
352	4
353	14
354	13
355	4
356	4
357	9
358	11
359	12
360	24
361	5
362	3
363	15
364	3
365	4
366	9
367	5
368	7
369	7
370	13
371	4
372	14
373	22
374	11
375	0
376	19
377	23
378	4
379	15
380	4
381	13
382	16
383	17
384	11
385	4
386	18
387	13
388	12
389	9
390	0
391	15
392	4
393	5
394	4
395	4
396	6
397	5
398	9
399	10
400	0
401	3
402	4
403	3
404	13
405	18
406	0
407	4
408	2
409	18
410	2
411	2
412	10
413	3
414	3
415	12
416	18
417	13
418	26
419	20
420	5
421	17
